YEAR,DOY,HR,Bt,Bx,By,Bz,SWPD,SWPS,Fp,Kp
2021,95,13,8.4,-0.3,5.7,-5.5,8.8,318.,1.68,23
2021,95,14,8.4,-0.3,7.1,-4.2,7.6,321.,1.38,23
2021,95,15,8.0,1.1,6.1,-4.5,7.6,334.,1.52,10
2021,95,16,8.2,0.6,7.2,-3.5,7.0,333.,1.42,10
2021,95,17,8.3,0.0,8.1,-1.3,7.9,329.,1.55,10
2021,95,18,8.3,-0.2,8.3,0.0,7.5,328.,1.46,7
2021,95,19,8.5,-0.7,8.3,-0.6,7.4,326.,1.44,7
2021,95,20,7.7,0.1,7.2,1.6,9.1,331.,1.85,7
2021,95,21,7.2,-0.6,6.2,2.7,10.6,337.,2.23,3
2021,95,22,7.9,-0.8,7.0,3.1,9.9,337.,2.04,3
2021,95,23,7.7,-0.8,6.9,2.1,10.5,337.,2.12,3
2021,96,0,7.8,-2.1,6.7,-1.2,10.6,335.,2.09,0
2021,96,1,8.6,-2.0,8.1,-0.7,9.1,333.,1.79,0
2021,96,2,8.6,-1.7,8.3,1.1,9.6,333.,1.90,0
2021,96,3,8.7,-2.3,8.0,2.4,9.3,332.,1.81,0
2021,96,4,8.5,-2.8,7.3,3.3,8.8,329.,1.69,0
2021,96,5,7.8,-2.9,4.9,5.1,10.1,324.,1.88,0
2021,96,6,7.1,-2.6,3.7,5.3,11.5,323.,2.12,0
2021,96,7,7.1,-3.1,2.1,5.9,10.4,318.,1.88,0
2021,96,8,7.1,-2.8,1.2,6.2,10.4,317.,1.92,0
2021,96,9,7.3,-2.7,-1.7,6.5,9.3,315.,1.70,3
2021,96,10,6.2,-2.1,2.7,3.7,11.0,316.,2.00,3
2021,96,11,4.2,-0.9,2.5,1.0,12.7,317.,2.32,3
2021,96,12,4.5,-1.3,3.8,-1.4,11.9,312.,2.09,7
2021,96,13,4.5,-0.3,3.8,-1.7,10.8,311.,1.85,7
2021,96,14,3.1,-1.5,-0.5,1.4,11.9,309.,2.01,7
2021,96,15,3.1,-2.1,-1.1,0.3,10.7,306.,1.77,3
2021,96,16,3.7,-1.2,-3.2,-0.1,10.2,307.,1.68,3
2021,96,17,4.0,-1.3,-2.9,0.6,9.9,306.,1.63,3
2021,96,18,4.2,-1.6,-2.6,-0.1,9.9,310.,1.66,10
2021,96,19,4.4,-1.8,-2.4,-2.2,9.6,309.,1.59,10
2021,96,20,4.5,-0.1,-1.3,3.9,10.0,321.,1.80,10
2021,96,21,4.7,-1.2,1.6,3.2,9.5,320.,1.72,7
2021,96,22,5.7,-0.5,4.5,1.2,9.5,321.,1.73,7
2021,96,23,6.0,-1.8,3.8,2.4,5.6,317.,0.99,7
2021,97,0,6.8,-1.6,5.3,3.7,5.1,321.,0.93,20
2021,97,1,6.8,-1.0,5.4,-1.6,6.5,322.,1.17,20
2021,97,2,5.9,0.2,2.5,-5.0,8.4,327.,1.55,20
2021,97,3,6.3,-2.5,5.3,1.5,7.5,319.,1.33,23
2021,97,4,6.7,-2.6,5.7,-0.9,7.7,318.,1.36,23
2021,97,5,999.9,999.9,999.9,999.9,999.9,9999.,99.99,23
2021,97,6,999.9,999.9,999.9,999.9,999.9,9999.,99.99,27
2021,97,7,999.9,999.9,999.9,999.9,999.9,9999.,99.99,27
2021,97,8,999.9,999.9,999.9,999.9,999.9,9999.,99.99,27
2021,97,9,999.9,999.9,999.9,999.9,999.9,9999.,99.99,37
2021,97,10,999.9,999.9,999.9,999.9,999.9,9999.,99.99,37
2021,97,11,999.9,999.9,999.9,999.9,999.9,9999.,99.99,37
2021,97,12,999.9,999.9,999.9,999.9,999.9,9999.,99.99,37
2021,97,13,999.9,999.9,999.9,999.9,999.9,9999.,99.99,37
2021,97,14,999.9,999.9,999.9,999.9,999.9,9999.,99.99,37
2021,97,15,999.9,999.9,999.9,999.9,999.9,9999.,99.99,43
2021,97,16,999.9,999.9,999.9,999.9,999.9,9999.,99.99,43
2021,97,17,999.9,999.9,999.9,999.9,999.9,9999.,99.99,43
2021,97,18,999.9,999.9,999.9,999.9,999.9,9999.,99.99,30
2021,97,19,999.9,999.9,999.9,999.9,999.9,9999.,99.99,30
2021,97,20,999.9,999.9,999.9,999.9,999.9,9999.,99.99,30
2021,97,21,999.9,999.9,999.9,999.9,999.9,9999.,99.99,10
2021,97,22,5.1,-3.5,2.5,0.0,5.5,487.,2.66,10
2021,97,23,6.2,-3.2,4.9,-0.4,4.6,471.,2.02,10
2021,98,0,5.4,-1.4,3.8,1.4,4.7,468.,1.95,10
2021,98,1,4.7,-0.8,2.5,1.8,5.0,465.,2.04,10
2021,98,2,4.3,-1.5,2.0,1.5,4.6,463.,1.83,10
2021,98,3,4.2,-3.2,1.0,-0.3,3.3,471.,1.34,7
2021,98,4,2.9,-1.7,2.0,-0.8,2.4,484.,1.01,7
2021,98,5,2.1,-0.7,1.7,0.1,2.6,482.,1.09,7
2021,98,6,2.3,-0.5,1.1,1.8,2.5,482.,1.03,0
2021,98,7,2.5,0.5,1.1,2.0,2.7,479.,1.08,0
2021,98,8,2.5,0.2,1.6,1.3,2.7,479.,1.10,0
2021,98,9,2.2,-1.0,1.6,-0.3,2.4,473.,0.96,10
2021,98,10,2.1,-1.3,1.2,0.3,2.5,469.,0.99,10
2021,98,11,2.0,-0.6,1.4,0.6,2.5,467.,0.98,10
2021,98,12,2.1,0.1,1.8,0.2,2.7,458.,1.01,10
2021,98,13,2.9,-0.7,2.1,-1.6,2.6,448.,0.93,10
2021,98,14,1.9,0.4,0.8,-1.2,2.7,449.,0.97,10
2021,98,15,1.9,0.6,1.0,-0.6,3.0,442.,1.03,7
2021,98,16,2.0,-1.1,0.8,-0.1,2.9,430.,0.94,7
2021,98,17,1.9,-1.3,0.8,-0.7,3.1,426.,0.98,7
2021,98,18,2.2,-1.7,0.7,-0.6,3.5,426.,1.11,17
2021,98,19,2.9,-2.2,-1.6,-0.6,3.7,425.,1.16,17
2021,98,20,3.0,-2.5,1.1,0.0,3.0,415.,0.90,17
2021,98,21,2.5,-1.0,1.7,0.6,3.8,418.,1.15,10
2021,98,22,2.9,-0.1,-0.8,2.1,3.5,417.,1.06,10
2021,98,23,3.4,-0.4,-1.0,2.8,3.7,411.,1.07,10
2021,99,0,3.7,-1.0,0.6,2.9,4.1,407.,1.17,3
2021,99,1,3.9,-2.9,-1.9,1.0,3.9,395.,1.04,3
2021,99,2,4.4,-3.5,-2.2,-0.2,3.7,388.,0.95,3
2021,99,3,3.4,-1.3,-1.9,-0.6,4.3,399.,1.19,20
2021,99,4,2.7,-0.3,0.8,0.2,4.9,407.,1.41,20
2021,99,5,2.9,-0.2,2.2,0.5,5.0,404.,1.42,20
2021,99,6,3.1,0.8,2.0,1.9,5.0,404.,1.41,0
2021,99,7,2.6,0.0,1.2,1.3,5.3,400.,1.47,0
2021,99,8,3.1,0.0,0.5,0.2,4.7,401.,1.31,0
2021,99,9,3.2,-2.2,-1.7,0.8,4.4,392.,1.17,7
2021,99,10,3.3,-0.2,-2.1,0.7,4.1,393.,1.10,7
2021,99,11,3.0,0.6,-0.4,2.5,4.1,395.,1.11,7
2021,99,12,3.1,-2.0,-1.0,0.8,4.0,382.,1.01,3
2021,99,13,3.4,-2.7,-1.3,-1.2,3.5,381.,0.90,3
2021,99,14,3.9,-2.7,-2.8,-0.7,2.8,382.,0.71,3
2021,99,15,3.4,0.4,0.0,0.5,3.6,396.,0.97,10
2021,99,16,2.6,0.3,1.2,-1.2,3.7,398.,1.01,10
2021,99,17,2.6,2.1,0.0,-0.3,3.6,403.,1.17,10
2021,99,18,2.6,2.2,1.0,0.6,3.5,405.,1.15,0
2021,99,19,3.0,1.6,1.9,1.4,3.7,396.,1.16,0
2021,99,20,3.1,1.5,2.4,-0.1,3.9,396.,1.05,0
2021,99,21,3.0,1.0,1.3,-1.9,4.0,387.,1.20,3
2021,99,22,2.8,1.8,1.4,0.6,4.1,395.,1.28,3
2021,99,23,3.2,-0.8,2.1,-1.6,3.7,377.,0.89,3
2021,100,0,3.4,-1.6,2.5,-1.1,3.5,372.,0.84,7
2021,100,1,3.3,-0.2,3.0,-1.0,3.8,377.,1.08,7
2021,100,2,3.5,-0.8,3.1,-1.2,2.7,370.,0.63,7
2021,100,3,3.6,-0.4,3.2,-1.3,3.3,371.,0.79,3
2021,100,4,3.6,-0.8,3.3,-0.6,3.2,363.,0.74,3
2021,100,5,3.7,-1.6,3.1,-0.6,2.8,358.,0.72,3
2021,100,6,3.8,-0.9,3.0,-1.1,2.5,347.,0.52,3
2021,100,7,3.7,0.2,2.7,-1.7,3.5,364.,0.79,3
2021,100,8,3.6,-1.5,1.5,-2.2,3.3,347.,0.68,3
2021,100,9,3.7,-1.4,0.8,-3.1,2.8,341.,0.65,7
2021,100,10,4.0,-2.2,-0.9,-3.1,2.5,337.,0.49,7
2021,100,11,3.3,-1.8,2.3,-0.8,3.3,330.,0.62,7
2021,100,12,3.8,-2.7,0.2,-2.1,3.0,327.,0.54,10
2021,100,13,3.7,-2.3,1.0,-1.9,3.6,336.,0.81,10
2021,100,14,4.0,-1.8,-0.3,-3.1,4.1,337.,0.81,10
2021,100,15,4.3,-2.1,-1.8,-3.2,3.1,331.,0.69,20
2021,100,16,4.2,-1.8,0.6,-2.9,4.3,338.,0.98,20
2021,100,17,4.3,-1.0,2.9,1.1,5.2,342.,1.04,20
2021,100,18,4.6,-1.6,3.9,1.6,5.6,342.,1.13,7
2021,100,19,5.2,-3.2,3.7,-1.0,4.8,343.,0.97,7
2021,100,20,5.2,-3.2,2.1,-3.1,4.4,342.,0.89,7
2021,100,21,5.3,-2.6,-0.1,-4.4,4.9,341.,0.98,17
2021,100,22,5.2,-2.9,1.1,-3.9,5.8,336.,1.12,17
2021,100,23,5.3,-0.8,3.4,-2.6,6.9,337.,1.33,17
2021,101,0,5.1,-0.5,3.6,-2.0,6.3,335.,1.20,20
2021,101,1,5.1,-1.9,3.7,-1.9,5.9,332.,1.11,20
2021,101,2,5.4,-3.4,0.8,-3.9,6.8,340.,1.34,20
2021,101,3,4.2,-1.3,-2.4,-2.5,12.1,349.,2.51,23
2021,101,4,4.4,0.6,-4.0,-1.1,11.0,354.,2.34,23
2021,101,5,5.0,2.2,-4.4,-0.1,7.3,359.,1.65,23
2021,101,6,4.5,1.4,-4.0,-0.9,6.8,356.,1.53,17
2021,101,7,4.2,2.2,-3.4,-0.4,6.8,359.,1.56,17
2021,101,8,3.8,1.8,-2.9,-0.5,7.3,358.,1.66,17
2021,101,9,3.6,1.5,-3.0,-0.4,7.4,361.,1.71,7
2021,101,10,2.9,2.2,0.0,0.6,7.1,360.,1.67,7
2021,101,11,2.9,1.6,-1.0,1.5,7.1,360.,1.68,7
2021,101,12,2.7,2.1,-0.8,1.0,7.1,354.,1.65,7
2021,101,13,3.2,1.7,-0.9,2.2,7.2,355.,1.66,7
2021,101,14,3.8,1.8,-1.1,1.1,7.1,354.,1.63,7
2021,101,15,4.2,2.6,-2.3,1.9,7.4,350.,1.66,7
2021,101,16,4.3,1.7,-3.2,0.5,7.4,348.,1.63,7
2021,101,17,4.4,3.3,-2.7,-0.6,6.6,339.,1.40,7
2021,101,18,4.6,3.1,-2.9,-1.1,6.8,341.,1.45,20
2021,101,19,5.4,2.9,-3.3,-0.4,5.6,348.,1.22,20
2021,101,20,6.4,3.1,-4.2,-0.7,5.5,349.,1.19,20
2021,101,21,6.2,2.0,-4.6,3.1,6.8,357.,1.51,17
2021,101,22,5.8,3.5,-2.5,3.5,6.0,345.,1.26,17
2021,101,23,5.4,3.6,1.7,2.6,7.1,353.,1.59,17
2021,102,0,4.8,4.0,0.6,0.8,6.0,342.,1.29,10
2021,102,1,4.7,3.1,-2.6,1.0,7.8,357.,1.78,10
2021,102,2,4.9,4.5,-0.7,1.0,7.4,350.,1.68,10
2021,102,3,5.0,4.3,-0.6,0.4,6.8,349.,1.52,3
2021,102,4,5.4,4.3,-2.5,0.7,7.5,349.,1.67,3
2021,102,5,5.5,2.4,-3.1,-0.8,7.2,353.,1.61,3
2021,102,6,5.5,2.5,-4.2,0.0,6.6,355.,1.52,7
2021,102,7,6.3,3.9,-4.3,-0.4,6.3,352.,1.43,7
2021,102,8,6.1,1.5,-5.3,0.9,5.9,352.,1.33,7
2021,102,9,5.8,2.1,-4.9,0.3,6.2,349.,1.38,17
2021,102,10,5.9,4.0,-3.0,1.6,6.0,343.,1.29,17
2021,102,11,5.0,1.6,-3.6,-1.1,7.2,363.,1.74,17
2021,102,12,4.1,2.1,-1.7,2.2,8.0,365.,1.94,13
2021,102,13,3.4,1.7,-0.7,-1.9,8.1,365.,1.95,13
2021,102,14,3.5,-1.6,1.8,-1.0,8.6,375.,2.19,13
2021,102,15,4.5,-3.2,1.4,-2.4,8.5,377.,2.18,20
2021,102,16,4.0,-3.0,-1.0,-2.1,8.8,373.,2.22,20
2021,102,17,3.6,-2.0,-1.7,-1.9,7.8,370.,1.95,20
2021,102,18,3.5,-1.4,-1.9,-0.8,7.7,372.,1.95,10
2021,102,19,2.9,0.0,-1.7,0.2,7.6,371.,1.94,10
2021,102,20,3.8,1.5,-2.8,0.8,7.1,371.,1.78,10
2021,102,21,4.2,2.2,-3.2,1.3,7.2,370.,1.77,7
2021,102,22,3.7,3.4,-0.4,1.0,8.3,379.,2.15,7
2021,102,23,3.8,3.4,1.1,1.3,8.2,377.,2.13,7
2021,103,0,4.1,3.6,0.7,1.4,8.0,373.,2.07,3
2021,103,1,3.8,3.4,0.2,1.4,8.0,373.,2.11,3
2021,103,2,3.4,2.3,-0.6,0.7,8.1,369.,2.09,3
2021,103,3,3.2,-0.7,-2.6,0.1,8.0,365.,1.99,10
2021,103,4,3.0,1.1,-2.3,0.8,8.0,359.,1.94,10
2021,103,5,3.3,1.6,-2.4,-0.9,7.7,358.,1.85,10
2021,103,6,3.6,1.9,-2.6,-0.8,7.4,355.,1.78,7
2021,103,7,3.3,-0.1,-2.4,-1.4,6.8,358.,1.64,7
2021,103,8,3.7,-0.5,-3.4,-0.4,6.7,357.,1.58,7
2021,103,9,4.1,0.9,-3.5,-1.3,6.8,357.,1.61,13
2021,103,10,4.2,1.4,-1.9,-3.3,6.3,353.,1.46,13
2021,103,11,4.1,2.7,-1.0,-2.5,6.0,350.,1.36,13
2021,103,12,4.3,0.5,-3.1,-1.8,7.8,362.,1.88,13
2021,103,13,4.3,-0.1,-3.2,-0.8,8.5,364.,2.08,13
2021,103,14,5.0,0.3,-3.6,2.5,8.0,363.,1.91,13
2021,103,15,5.5,1.1,-4.9,1.7,8.3,357.,1.91,20
2021,103,16,4.5,1.8,-3.8,-0.2,11.3,354.,2.53,20
2021,103,17,4.6,-1.0,2.8,-0.9,12.2,355.,2.62,20
2021,103,18,5.2,-2.5,4.3,-1.3,10.7,353.,2.28,13
2021,103,19,5.6,-2.9,4.4,-0.8,7.2,347.,1.48,13
2021,103,20,6.7,-2.9,5.6,-1.2,4.5,345.,0.94,13
2021,103,21,7.0,-4.1,4.9,0.7,4.5,343.,0.92,17
2021,103,22,6.4,-4.7,3.9,0.8,5.5,354.,1.20,17
2021,103,23,5.0,-3.6,3.2,0.0,8.5,354.,1.81,17
2021,104,0,4.2,-1.9,0.9,2.3,6.4,357.,1.44,7
2021,104,1,3.5,-2.0,-0.2,2.5,7.5,361.,1.74,7
2021,104,2,3.9,-2.2,0.4,2.6,7.7,367.,1.84,7
2021,104,3,3.9,-1.9,0.1,3.2,9.9,369.,2.31,10
2021,104,4,5.5,-2.6,0.1,4.7,6.8,361.,1.52,10
2021,104,5,6.0,-3.9,2.2,3.0,6.1,366.,1.43,10
2021,104,6,4.7,-3.1,1.3,2.1,5.6,385.,1.50,0
2021,104,7,5.1,-2.6,3.8,1.3,5.4,377.,1.42,0
2021,104,8,4.7,-0.7,4.2,-1.0,4.7,384.,1.31,0
2021,104,9,4.8,-0.2,3.7,-1.6,4.3,386.,1.19,17
2021,104,10,3.4,0.3,2.8,0.3,5.4,385.,1.45,17
2021,104,11,4.8,2.5,1.7,-2.5,4.9,396.,1.36,17
2021,104,12,4.2,1.7,2.5,-0.9,5.0,412.,1.50,10
2021,104,13,4.8,2.6,3.9,0.2,4.6,417.,1.39,10
2021,104,14,4.9,2.6,3.0,1.6,5.4,434.,1.75,10
2021,104,15,4.0,3.6,0.4,-1.0,5.8,451.,2.02,17
2021,104,16,4.1,1.3,2.8,1.3,5.5,427.,1.73,17
2021,104,17,5.0,-1.0,4.2,1.6,4.0,401.,1.12,17
2021,104,18,4.3,0.2,3.2,1.6,7.1,411.,2.07,20
2021,104,19,3.8,1.8,2.3,-1.7,7.8,425.,2.44,20
2021,104,20,3.8,2.2,2.5,0.3,8.1,420.,2.45,20
2021,104,21,3.1,-1.2,-0.9,-0.9,12.4,414.,3.58,30
2021,104,22,3.4,-2.3,-1.8,-1.7,11.1,407.,3.10,30
2021,104,23,2.3,-0.5,-0.3,-0.5,12.4,402.,3.37,30
2021,105,0,1.9,0.8,0.3,0.0,12.3,395.,3.23,30
2021,105,1,4.0,3.1,2.2,-0.2,10.1,399.,3.22,30
2021,105,2,3.3,1.9,2.5,-0.4,13.1,380.,3.18,30
2021,105,3,3.3,2.0,1.9,0.0,15.4,371.,3.57,33
2021,105,4,6.8,3.9,0.0,-4.6,12.0,387.,3.05,33
2021,105,5,7.9,2.6,-0.6,-7.2,7.2,394.,1.89,33
2021,105,6,7.6,0.3,0.0,-0.7,7.9,391.,2.06,47
2021,105,7,8.1,1.2,0.0,7.8,10.7,400.,2.95,47
2021,105,8,9.0,3.5,2.0,8.0,12.3,389.,3.18,47
2021,105,9,9.2,4.0,1.1,8.0,14.7,377.,3.57,10
2021,105,10,9.8,4.5,-0.7,8.6,14.2,378.,3.48,10
2021,105,11,10.2,4.9,-0.3,8.9,9.6,380.,2.34,10
2021,105,12,10.2,5.5,-0.6,8.6,12.1,371.,2.83,23
2021,105,13,10.4,6.1,-0.3,8.4,13.3,364.,3.00,23
2021,105,14,8.6,-1.4,-6.9,2.9,7.3,347.,1.59,23
2021,105,15,6.4,1.4,-4.8,3.7,13.0,341.,2.73,20
2021,105,16,6.3,4.2,-3.1,3.5,10.6,337.,2.17,20
2021,105,17,6.3,5.2,-1.4,2.9,9.0,339.,1.86,20
2021,105,18,6.1,5.5,-1.3,1.9,9.8,360.,2.23,7
2021,105,19,6.1,4.6,-2.1,3.2,10.0,355.,2.20,7
2021,105,20,5.1,1.7,-2.5,3.7,11.5,343.,2.37,7
2021,105,21,5.2,2.7,-1.6,3.8,9.8,353.,2.19,13
2021,105,22,6.1,3.3,-0.4,4.9,7.3,353.,1.66,13
2021,105,23,5.9,2.8,1.3,3.1,7.8,353.,1.79,13
2021,106,0,4.1,-1.2,2.7,-2.7,19.3,380.,5.14,20
2021,106,1,3.7,-1.0,2.4,-0.9,18.1,382.,4.66,20
2021,106,2,5.3,3.9,0.5,2.2,12.5,396.,3.59,20
2021,106,3,6.3,4.7,-4.0,0.3,5.4,407.,1.64,23
2021,106,4,6.5,4.4,-4.4,-0.5,4.0,408.,1.17,23
2021,106,5,6.5,3.4,-4.9,-2.2,4.6,412.,1.37,23
2021,106,6,6.4,3.3,-4.8,-2.6,5.0,410.,1.46,27
2021,106,7,6.6,3.9,-4.9,-1.9,6.0,412.,1.77,27
2021,106,8,6.3,5.0,-3.7,-0.4,8.6,408.,2.52,27
2021,106,9,6.0,5.0,-1.9,2.4,5.7,421.,1.90,23
2021,106,10,6.3,5.0,-2.5,1.7,5.4,437.,1.94,23
2021,106,11,6.9,2.6,-4.5,-1.8,5.4,453.,2.08,23
2021,106,12,7.2,0.2,-5.2,-4.3,5.1,463.,2.10,33
2021,106,13,6.7,2.9,-4.8,-2.7,7.0,466.,2.89,33
2021,106,14,5.9,3.6,-1.9,2.2,8.6,450.,3.25,33
2021,106,15,8.3,5.8,-1.6,3.7,8.8,431.,3.04,30
2021,106,16,10.6,4.1,-7.5,1.6,8.3,424.,2.71,30
2021,106,17,11.9,-2.5,-10.6,-4.3,7.5,434.,2.53,30
2021,106,18,11.8,-1.7,-7.9,-8.1,7.2,426.,2.33,50
2021,106,19,11.8,1.9,-3.5,0.6,7.7,440.,2.69,50
2021,106,20,12.2,6.4,-8.7,-0.1,5.1,435.,1.79,50
2021,106,21,11.6,5.4,-9.7,0.3,4.7,443.,1.72,43
2021,106,22,11.1,-1.8,-9.7,0.5,5.1,474.,2.10,43
2021,106,23,11.4,6.4,-8.1,0.8,5.1,447.,1.89,43
2021,107,0,11.3,6.9,-8.4,0.5,4.8,456.,1.84,43
2021,107,1,10.2,4.0,-7.9,-1.6,5.5,491.,2.52,43
2021,107,2,7.6,2.4,-4.5,-1.1,6.3,527.,3.49,43
2021,107,3,8.0,3.6,-5.6,-2.6,5.6,528.,3.07,47
2021,107,4,8.1,5.9,-4.8,-1.4,4.7,547.,2.71,47
2021,107,5,8.2,6.7,-2.3,2.0,4.7,578.,3.15,47
2021,107,6,7.6,4.2,-5.5,0.3,5.2,582.,3.60,47
2021,107,7,7.0,2.6,-4.4,-2.6,5.0,584.,3.38,47
2021,107,8,5.7,1.0,-3.4,-0.6,4.6,599.,3.24,47
